27.82501512,21.57094473,13.46629458,10.52421815,8.745514749,7.5754491,6.722907471,6.091553452,5.575578576,5.095693873,4.722533205,4.406151889,4.116366272,3.856987275,3.599922633,3.350540715,3.080548752,2.728514797,2.230793049,1.650633577,1.164856397,0.929724164,0.830155623,0.812369575,0.824432626,0.782586388,0.776033523,0.803519033,0.827674067,0.823250149,0.824505139,0.851345608,0.856210175,0.871403518,0.893009467,0.878158286,0.876228542,0.881586722,0.881158198,0.864297292,0.855767694,0.850376352,0.83248193,0.819673296,0.787752496,0.756513766,0.747388655,0.719213495,0.666738734,0.667890821,0.664241481,0.632227941,0.61757571,0.626112157,0.634306744,0.616321572,0.60989211,0.624578824,0.621482123,0.592752625,0.584847915,0.565478864,0.549918936,0.523172523,0.485115191,0.458050991,0.40665331,0.375190703,0.344810914,0.330203413,0.322786817,0.298268914,0.271118172,0.284332061,0.284738898,0.272183913,0.290324494,0.273767153,0.276641833,0.315993398,0.311824589,0.310114864,0.315016011,0.311789275,0.322506967,0.31399593,0.323437229,0.35511978,0.327767064,0.324795357,0.35235864,0.341011369,0.360475109,0.361321755,0.356847976,0.369894737,0.366360247,0.371830677,0.370591512,0.385436964,0.393229812,0.374952397,0.38352707,0.37865974,0.364382876,0.352964543,0.368069494,0.383564969,0.359339534,0.367386471,0.383563775,0.36777335,0.364815322,0.367300921,0.379189218,0.364670428,0.345257067,0.376318457,0.374694059,0.366343816,0.344357646,0.333452646,0.355810097,0.333927838,0.343322239,0.342238157,0.325662881,0.317804121,0.308418225,0.32643641,0.306448852,0.300714929,0.309695623,0.29952083,0.296627827,0.277854875,0.269105814,0.293073494,0.292774528,0.267110153,0.264305713,0.280761281,0.281029213,0.273001779,0.27278968,0.292727793,0.299671137,0.292061099,0.305622163,0.322748739,0.309721527,0.31608484,0.355794275,0.35423982,0.348363917,0.373357216,0.393093244,0.404157909,0.434059881,0.452712441,0.439554286,0.440688973,0.442286667,0.445157914,0.427471893,0.400080428,0.404280567,0.391192456,0.366624107,0.376024742,0.371025952,0.341005364,0.332135552,0.338833437,0.352097775,0.347967206,0.350819294,0.34298385,0.364276935,0.385289304,0.390452895,0.385622252,0.394008438,0.431202427,0.431997542,0.435045824,0.479944909,0.516271239,0.542129086,0.574262757,0.614457616,0.655497563,0.699728226,0.772100659,0.830520145,0.90078928,1.017744884,1.162457862,1.371573706,2.204151989,2.904430961
2.804,3.047,3.29,3.3635,3.437,3.481,3.525,3.558,3.591,3.6155,3.64,3.657,3.674,3.6795,3.685,3.687,3.689,3.69,3.691,3.6915,3.692,3.693,3.694,3.695,3.696,3.6985,3.701,3.7055,3.71,3.7135,3.717,3.72,3.723,3.726,3.729,3.7325,3.736,3.7385,3.741,3.7435,3.746,3.748,3.75,3.752,3.754,3.756,3.758,3.761,3.764,3.7665,3.769,3.7715,3.774,3.776,3.778,3.781,3.784,3.7865,3.789,3.791,3.793,3.795,3.797,3.7985,3.8,3.802,3.804,3.8055,3.807,3.809,3.811,3.8125,3.814,3.816,3.818,3.82,3.822,3.824,3.826,3.8285,3.831,3.833,3.835,3.8375,3.84,3.842,3.844,3.847,3.85,3.8525,3.855,3.8575,3.86,3.863,3.866,3.869,3.872,3.875,3.878,3.881,3.884,3.8875,3.891,3.8945,3.898,3.902,3.906,3.9105,3.915,3.9205,3.926,3.933,3.94,3.9475,3.955,3.9615,3.968,3.9735,3.979,3.984,3.989,3.994,3.999,4.0035,4.008,4.013,4.018,4.023,4.028,4.033,4.038,4.043,4.048,4.053,4.058,4.0635,4.069,4.074,4.079,4.0845,4.09,4.0955,4.101,4.1065,4.112,4.118,4.124,4.1295,4.135,4.1405,4.146,4.152,4.158,4.164,4.17,4.176,4.182,4.188,4.194,4.2,4.206,4.212,4.218,4.224,4.23,4.236,4.242,4.248,4.254,4.26,4.266,4.2725,4.279,4.2845,4.29,4.296,4.302,4.3075,4.313,4.319,4.325,4.3305,4.336,4.3415,4.347,4.352,4.357,4.3625,4.368,4.373,4.378,4.383,4.388,4.3935,4.399,4.4045,4.41,4.416,4.422,4.431,4.48
0,0.005,0.01,0.015,0.02,0.025,0.03,0.035,0.04,0.045,0.05,0.055,0.06,0.065,0.07,0.075,0.08,0.085,0.09,0.095,0.1,0.105,0.11,0.115,0.12,0.125,0.13,0.135,0.14,0.145,0.15,0.155,0.16,0.165,0.17,0.175,0.18,0.185,0.19,0.195,0.2,0.205,0.21,0.215,0.22,0.225,0.23,0.235,0.24,0.245,0.25,0.255,0.26,0.265,0.27,0.275,0.28,0.285,0.29,0.295,0.3,0.305,0.31,0.315,0.32,0.325,0.33,0.335,0.34,0.345,0.35,0.355,0.36,0.365,0.37,0.375,0.38,0.385,0.39,0.395,0.4,0.405,0.41,0.415,0.42,0.425,0.43,0.435,0.44,0.445,0.45,0.455,0.46,0.465,0.47,0.475,0.48,0.485,0.49,0.495,0.5,0.505,0.51,0.515,0.52,0.525,0.53,0.535,0.54,0.545,0.55,0.555,0.56,0.565,0.57,0.575,0.58,0.585,0.59,0.595,0.6,0.605,0.61,0.615,0.62,0.625,0.63,0.635,0.64,0.645,0.65,0.655,0.66,0.665,0.67,0.675,0.68,0.685,0.69,0.695,0.7,0.705,0.71,0.715,0.72,0.725,0.73,0.735,0.74,0.745,0.75,0.755,0.76,0.765,0.77,0.775,0.78,0.785,0.79,0.795,0.8,0.805,0.81,0.815,0.82,0.825,0.83,0.835,0.84,0.845,0.85,0.855,0.86,0.865,0.87,0.875,0.88,0.885,0.89,0.895,0.9,0.905,0.91,0.915,0.92,0.925,0.93,0.935,0.94,0.945,0.95,0.955,0.96,0.965,0.97,0.975,0.98,0.985,0.99,0.995,1

